customer_id,vendor_id,region,order_volume,avg_delivery_time,on_time_rate,defect_rate,support_tickets,monthly_revenue,customer_tenure_months,churn_risk
576,125,North,378,7.638091741835441,0.7066424426417888,0.06912499871528031,8,10756.83946809363,39,1
577,173,South,85,5.727157817681442,0.9835342566268026,0.16315388092702143,14,19055.305248616733,10,1
578,189,South,484,1.2938110979110173,0.908988181365217,0.0933456187535901,4,11178.090438664567,54,0
579,133,North,337,8.816963556882598,0.8487111250695674,0.015344565370577046,12,8489.619397398252,20,1
580,106,North,354,1.5821820416361843,0.9799381703224925,0.03321050429630728,4,17115.859442505014,1,0
581,167,North,311,9.602420353486771,0.8317286695752485,0.01222093352392646,10,10366.671498703692,13,1
582,157,South,461,1.2262776244954545,0.9941306710811115,0.09986058920286506,9,9966.147700725938,1,0
583,174,South,298,7.250054105176379,0.8536854271730455,0.021267459469645436,19,10315.937298786737,5,1
584,128,West,10,1.7398635734060348,0.7342857309993938,0.022827993861926424,12,17088.915035525162,16,1
585,135,East,156,9.196089214916256,0.9294402917377832,0.18820965200767542,8,16806.889292072992,15,1
586,188,North,296,5.179899126029885,0.9036693175233521,0.1745310144352111,13,8666.879856364012,49,1
587,120,South,473,2.2377139733531384,0.9318960163916761,0.09041731936227321,17,7332.697337539976,28,1
588,135,South,151,4.067341298108619,0.9854326086177043,0.19716106417004117,14,10346.632456743457,31,1
589,109,North,62,2.4834220781208582,0.9329467907953054,3.730563413262278e-05,9,11882.677685005072,23,0
590,172,East,313,2.5352372040138103,0.8834009806649941,0.12279589125467877,6,5528.407001931942,48,1
591,123,North,78,9.53297488154298,0.9571926707082523,0.12328563547437402,7,16085.146609596222,45,1
592,163,East,370,5.007215010563094,0.9019739318063594,0.09148861117397765,2,10243.172548916034,43,0
593,198,South,99,8.099220375148235,0.822435717047777,0.07938959458685857,14,7346.865419979233,17,1
594,148,East,455,6.7564500505991365,0.9656859292725319,0.09107662709612152,15,3029.5988663158214,49,1
595,198,West,229,7.0878372610455305,0.7665701382353118,0.0829920872159361,3,5538.058047668532,34,1
596,135,South,459,2.1852409462483466,0.9143923824726172,0.1460984954964599,5,19036.34226336369,13,1
597,181,West,201,3.1076600213393712,0.964469036482227,0.027071086994656813,0,6796.894049571005,14,0
598,195,North,463,8.080753016389933,0.9193949559109889,0.03952784411822603,3,4208.3264979736705,11,0
599,123,North,72,9.736895858273046,0.909182625716157,0.03610364567848472,10,9752.78304144487,28,0
600,122,North,82,3.3640807833878656,0.9257914882215508,0.05249411702425291,11,6834.667123844725,42,1
601,161,East,170,3.4441188827593585,0.8395165744901933,0.10505168375631667,4,1668.0257551526888,32,1
602,195,South,178,5.256074195298144,0.9622512046471078,0.02224174946764375,15,7139.759128308928,35,1
603,136,North,98,9.85456281569894,0.7610309425408274,0.17363385906530082,12,11338.063854849903,59,1
604,111,North,185,3.4206305124382395,0.7382159248001018,0.05947230626169447,12,11482.535068379371,31,1
605,154,South,278,4.6627471867083745,0.7856526340355534,0.03250759749374157,16,7774.619502360885,17,1
606,112,North,82,9.023320140611562,0.859473219032498,0.13512426191964866,6,9498.752368799413,47,1
607,122,West,254,1.026289293592258,0.8531685386228014,0.007617260119863856,7,19344.840446460563,9,0
608,188,South,86,1.357893684897126,0.946179627302976,0.12399371297483285,12,8169.621067375921,10,1
609,198,South,168,6.436645093640973,0.8213705969212052,0.13963968613529995,15,5906.309451939676,8,1
610,129,South,498,9.166421482415624,0.8453033278874525,0.04298330627734384,3,5625.873837268442,21,1
611,116,West,468,3.149709943617349,0.7040103049778187,0.008392814688726857,7,9697.527641378549,13,1
612,161,South,333,5.226775972126381,0.8229217709328817,0.07272907178388992,15,15430.882825621937,59,1
613,183,West,107,5.0541877149203644,0.8943322698851026,0.019718846048387296,9,4913.775499580991,50,0
614,188,South,390,5.256742114859591,0.7046524991879776,0.023295569934667415,11,14476.626415674593,5,1
615,185,East,111,6.602677261567707,0.7842645895558731,0.05085224628897292,11,1401.8466436389094,6,1
616,112,North,141,5.2276938669161535,0.762386907786817,0.05909358492535186,4,8959.726581694975,30,1
617,158,East,111,5.02721327190212,0.7125956286728764,0.10599406820428413,15,15741.43623885295,31,1
618,118,North,28,5.268595783881345,0.8437780269743612,0.13567837710060263,0,7435.926159714197,17,1
619,148,West,463,6.317806971439373,0.7545169879684469,0.11855418817403696,8,11711.004927462589,11,1
620,199,East,491,5.833067395162225,0.922924461889414,0.029672067457903364,11,4894.605423692305,20,1
621,111,South,91,8.687223978854538,0.9543783651290045,0.034417206490525286,4,15097.912431397273,48,0
622,160,North,406,1.4454716814429995,0.8636755548007443,0.1757538499585829,19,1993.302962106433,9,1
623,118,North,498,8.499853643257111,0.9945122027563424,0.11167046301282274,2,17198.310252634506,2,1
624,175,East,288,8.595321513505517,0.8351435714411786,0.17398756657953782,4,4765.731342011695,37,1
625,108,West,348,3.5641721937786475,0.8540104630674746,0.07430930226397488,1,17613.562602458285,1,0
626,170,East,374,5.165667595142656,0.996765326187325,0.12288000148626477,13,7698.055584709829,4,1
627,127,West,340,4.94684639683692,0.7694645307895146,0.10473268321092216,1,14730.987915015246,36,1
628,177,West,138,2.9665885091871727,0.9827637819030716,0.06382469796409251,12,7065.280657937581,54,1
629,194,North,353,4.5711716237768485,0.7128512665357339,0.09398307440671907,6,18212.321753458302,58,1
630,151,East,319,1.3994899495376898,0.8339160670789584,0.10049817536538641,9,3406.105384849113,25,1
631,182,East,464,3.50039865503561,0.7210010536399197,0.04015419495133572,12,4391.875996179375,3,1
632,115,West,98,8.350139579056464,0.9187704228740929,0.06300207447534632,15,10367.572378017243,9,1
633,168,East,222,3.561060715866078,0.8825226807640053,0.15828195010139512,13,2556.830341724776,22,1
634,198,South,152,8.36386001873423,0.911990279040279,0.18315764789082545,10,4723.623509333476,23,1
635,111,South,74,5.784395181439878,0.8123441199904051,0.07195881870905989,9,18931.561262028274,12,1
636,124,East,85,8.91876409625044,0.8108445802094141,0.061394456441803635,5,19553.303561809855,10,1
637,151,East,208,6.173015988379737,0.7135957836882684,0.039039432914376504,3,8148.927257278017,34,1
638,184,West,152,1.2670140075826584,0.8049834818588919,0.13569823373011625,0,18542.434399264777,43,1
639,199,South,414,7.078781867923803,0.9787865206786178,0.06461994033326746,6,11351.668837795203,10,0
640,152,South,412,1.403682112212118,0.8137679611541346,0.19754990781983772,8,6125.106851601574,30,1
641,122,North,325,5.055373170848206,0.949410311866591,0.06513696041279064,7,14345.575700531374,22,0
642,115,West,102,9.364840250258027,0.9526976514249802,0.07882720935652564,4,13519.134324922286,6,0
643,156,North,482,2.4868354540406514,0.8119723469137701,0.12066683924240695,18,19793.381063065935,50,1
644,138,South,426,4.508851176473897,0.8895966041188567,0.160336858638261,9,6035.898460776382,2,1
645,152,West,314,7.568742779636306,0.7286114806819175,0.09390373306912675,10,13769.130550572972,30,1
646,141,East,233,8.940327004853629,0.7311035742202829,0.08453120675779167,14,1988.451345559491,2,1
647,157,West,300,7.038487042682571,0.714597299098514,0.19912756671896167,5,3159.2747352376687,32,1
648,138,East,437,3.323559287720523,0.8743045280125328,0.002098728227988889,14,1074.449124070772,42,1
649,113,East,111,7.071470676245945,0.827821293287829,0.17901305777024917,4,19989.75294013379,16,1
650,194,West,483,3.67054876993681,0.864409706999272,0.029828165187947488,18,16243.200245802078,12,1
651,104,East,276,7.465863068368617,0.8563219571525164,0.1571850552417827,18,15947.737279937275,1,1
652,134,North,364,9.586298148265366,0.8050608973272191,0.12358631196925961,9,10684.795430475415,53,1
653,186,South,465,7.4925410599565945,0.9032420244470418,0.06836945709961842,11,6701.274575203359,8,1
654,192,East,119,8.765924526211712,0.9275505642749172,0.1747749911042037,3,3874.0214047908426,48,1
655,174,North,471,1.0189345885829506,0.7043884776633027,0.0025814455961983953,17,6408.820038082809,50,1
656,117,East,339,7.4581491225843495,0.7621726899306634,0.04533813041498474,15,8143.453216653644,13,1
657,175,South,459,8.466288011787253,0.913970760425001,0.11337855924990721,7,15369.891842625588,15,1
658,108,North,439,1.3650286379021328,0.8159860517901503,0.07030845200993961,3,11253.573989159895,53,1
659,173,South,274,8.844379545594077,0.8987451840824825,0.12207549906366554,11,2472.188904554171,44,1
660,157,South,12,3.3102480547904127,0.8040887979203675,0.004822038681733365,1,1342.5511702193326,8,1
661,116,North,94,6.987628917802497,0.8172265456988911,0.023291786096342505,3,2944.3114111471996,10,1
662,106,North,291,8.20319391121066,0.7476036621069054,0.02541924804368785,4,8799.475560250208,46,1
663,145,North,337,6.963980617534199,0.777469305899848,0.03785672918320189,2,18730.665423931347,5,1
664,112,West,313,1.8305631286593151,0.8816235272522761,0.09186628816010856,8,13110.647142975211,50,0
665,139,North,459,6.366893669743315,0.8299489333945499,0.15042573990871425,17,16234.692097634786,19,1
666,141,North,463,5.946252910499292,0.9322908048833786,0.18110776758578023,10,9861.117295586422,47,1
667,108,North,421,9.102891412668443,0.9557754864815028,0.16707450605684923,2,7871.655580705813,38,1
668,149,North,126,4.638157566797883,0.8624939254650279,0.03937757435513672,1,3059.6070816158317,59,0
669,126,East,230,3.889729873783451,0.9274801876168177,0.08823011044612648,8,17642.727421537893,11,0
670,165,West,163,7.7486568799281965,0.792071353958371,0.039882319551707006,13,15880.040551530154,53,1
671,104,South,162,4.71407793475057,0.8244913646200235,0.05289436333343816,3,4194.243854356777,43,1
672,128,North,21,6.814865575045567,0.9138333028650493,0.10070939630237724,8,10732.95071364895,20,1
673,136,East,142,6.818050811121463,0.8158635978451092,0.013621804944704509,12,10260.121350503652,20,1
674,137,East,491,8.99235157924106,0.8765514805476966,0.04363486591865465,17,12876.739501044043,21,1
675,182,East,313,6.388231620871876,0.7556118337247534,0.18707563226142346,14,18977.550985833965,18,1
676,107,South,302,5.519382489657882,0.8799313944911493,0.0932232585316978,9,12015.657393487112,57,0
677,164,North,472,2.249841937568653,0.9584541121680681,0.08907730519557444,15,11264.128068793752,50,1
678,185,West,309,2.041638460108348,0.9605918919470277,0.00291343095025578,11,1956.135725758615,10,1
679,116,West,237,2.3888940875477145,0.9173033218988619,0.04947994941166916,19,2195.242044342455,34,1
680,170,East,280,2.5466363319438505,0.9237260137228378,0.17325848719643627,4,4559.589035208988,26,1
681,188,South,52,6.740893833972705,0.8673782335452102,0.03292568565173375,1,1616.9446621432173,30,0
682,144,South,441,7.668831252471207,0.8754004270497474,0.08302498790694422,9,15123.705015830235,9,0
683,103,South,352,5.769923706337768,0.7400951744231553,0.002866181173400251,0,14743.2757758853,46,1
684,135,West,335,8.46115959290942,0.8331577565263903,0.09566709633411118,6,3585.068454201216,51,1
685,169,East,311,9.921369040602698,0.8352328851659091,0.004204221345243431,16,16885.49911511034,31,1
686,130,North,373,8.380113662074205,0.9875493507003221,0.16392191061315997,15,3940.9346620761276,42,1
687,118,West,388,7.253941363083633,0.8293260587869868,0.16497075349742074,2,6722.336152949817,55,1
688,160,East,436,5.79243429493432,0.8648027934708273,0.157548437660474,13,5730.561084065935,4,1
689,153,East,30,5.039677645072374,0.8599754197837307,0.05667281377822364,9,8073.834872887908,6,0
690,138,North,416,1.759531424900881,0.8910285151132982,0.16744744364436362,6,5838.6115519092755,14,1
691,190,North,116,4.594318735552219,0.9244698493995688,0.10859962652105387,16,10290.06760233059,4,1
692,173,North,345,9.191211731039209,0.7675125628512616,0.0747616217734005,5,8740.749745739024,26,1
693,189,South,312,8.272203669158976,0.8586173257295306,0.1250659919408466,3,19744.820324807206,47,1
694,118,North,126,2.944462285105185,0.9477753121948091,0.002468209212074801,16,2062.6006524362874,48,1
695,138,East,133,5.199470062274942,0.8389344141512534,0.028592175520150434,8,3701.4461513596807,39,1
696,166,North,408,8.350508823026901,0.7835372639120719,0.14845870763405256,3,2003.6919842634472,17,1
697,144,East,290,1.6064609930697027,0.8964127226068896,0.0488323217432306,6,12890.982704665139,19,0
698,112,West,301,4.486533271017934,0.9471302187397369,0.11960182346574993,1,2035.676270860672,51,1
699,191,South,212,8.666571131865528,0.7189420878782173,0.07702052056460594,16,16892.35501014634,49,1
700,157,West,60,4.635080777531114,0.9330371450221682,0.1709611557598523,7,10726.833982956628,6,1
701,119,West,280,1.6985318025829677,0.9464943798885314,0.19048306119932873,14,11013.14486704914,29,1
702,191,East,333,5.882809316790263,0.838456878276582,0.17671294567403809,14,11670.29564653169,11,1
703,171,West,286,8.755682454264658,0.9949916970455401,0.05412399893871933,7,4245.460419818004,16,0
704,160,East,150,6.312569886578437,0.9360125022121928,0.03883257380921645,15,4756.1157591752635,30,1
705,138,North,479,3.036511973928086,0.9320987694686997,0.094886978724147,18,7057.529134587089,25,1
706,100,North,284,4.458156581236432,0.9243515723236215,0.0014668301672360552,10,12276.431900615176,40,0
707,102,East,299,5.0511102506373895,0.7451824309654822,0.005161878572636347,1,4992.237742864076,11,1
708,176,North,343,6.213397184384742,0.7651692659359032,0.11065812792460002,16,3210.3028155319635,7,1
709,191,South,390,7.834159231773517,0.8391970394393276,0.1040898808330572,15,19432.220841950213,26,1
710,161,West,461,1.8898625587657185,0.7792013049878397,0.198916397807052,14,1417.6544813828355,56,1
711,162,South,382,9.006868297158096,0.8245722917002121,0.040368367072751626,12,16251.250701384412,22,1
712,124,West,61,1.1107873271446804,0.9665392329768763,0.05162078583209369,14,15972.667841925419,25,1
713,155,North,36,4.330471012068298,0.9472980675637808,0.02270812846525734,3,6647.068163056824,19,0
714,132,South,166,1.2467827897539188,0.8890119635439946,0.18350860193074894,15,3576.9057041389547,31,1
715,137,North,248,4.5367680281076215,0.957436118275331,0.15556224889169015,11,3766.9442874030447,26,1
716,105,West,165,5.732313389859914,0.9351317167051747,0.1644678222913695,3,14251.200727506657,42,1
717,157,East,300,5.605132479233606,0.8286954795522671,0.18055275759290176,2,13213.3252306373,41,1
718,143,East,145,2.4906551232543883,0.7603195456149835,0.10497999734516766,16,15872.167810776347,36,1
719,144,South,153,6.81166459086051,0.8542603120028017,0.09023863829014474,17,18812.142275582988,23,1
720,131,North,115,1.403006054542014,0.920868664758565,0.06607829473312331,17,14146.619902065248,47,1
721,144,North,429,7.857161381191738,0.8309258796188779,0.1178429228695711,16,3961.179194477426,13,1
722,160,South,167,9.519799905941916,0.9000315729351691,0.09085567935796451,11,5625.409718542803,25,1
723,146,East,155,4.057919444360061,0.728298227887313,0.09031311732111502,3,17001.680886589176,2,1
724,120,West,11,5.6551544354289875,0.9244014209114211,0.1873855727462278,11,4976.815440849963,2,1
725,179,South,442,4.41019250252933,0.9438140859679186,0.19680630285582604,19,2377.924022135147,16,1
726,184,West,86,1.0603935127365396,0.9120513567341624,0.15929687786591618,14,14362.32102680276,9,1
727,174,East,141,4.4728705260560435,0.9901790762579097,0.15135161804938568,15,8648.0007543127,28,1
728,135,North,99,8.125482333352117,0.9479956172381921,0.1361116323558203,4,18480.760998372167,13,1
729,198,East,354,6.363899579651337,0.9709281183629614,0.03321497046670274,14,13354.84635077957,35,1
730,118,South,359,1.9113392315364304,0.9800713250372944,0.011821164175130905,16,2717.960578041554,41,1
731,119,North,468,8.624255407244066,0.9404043975621426,0.13814526302265262,17,19009.274777819555,13,1
732,156,South,272,5.779768103967186,0.9022776526019497,0.1457572444513152,4,5912.588009164672,31,1
733,117,South,360,8.575510255702085,0.7017155744082367,0.009394598219627959,12,7407.03731771943,21,1
734,146,East,117,6.221993669065264,0.8397477259669374,0.18561035004576965,18,8642.9478599873,32,1
735,148,South,83,6.037196003541459,0.8713486895867083,0.01822812788893551,12,1973.2616316819517,54,1
736,113,East,48,1.9473326667731115,0.7912090817343999,0.057180106754240484,17,10433.793022381493,34,1
737,114,North,406,2.5062375982476515,0.7954313340710416,0.1344779625597409,13,3343.0513304305528,8,1
738,130,East,168,9.74822730846932,0.9883478247130495,0.03397451888089527,3,8618.436207078683,59,0
739,100,North,80,3.0563807207929368,0.9675132595608238,0.011083177688448888,3,7663.485971849602,41,0
740,153,East,456,9.79706906191331,0.9547537016505112,0.06622929783282996,19,15683.961585103563,48,1
741,102,West,321,5.78721435871837,0.8218035405118331,0.15319431497103583,19,16260.239721021891,2,1
742,115,West,250,2.222101423575434,0.7041095651226743,0.08273573579705207,18,3914.8447653926723,38,1
743,186,South,435,1.8937198247832365,0.7240666739367142,0.13059458438158786,12,7964.472560205298,32,1
744,156,East,454,2.87977663635166,0.793658910465281,0.11592381944562734,11,8093.710059604802,54,1
745,174,East,307,9.330735970228021,0.704722873898703,0.004443696405116083,6,3876.798434785616,40,1
746,111,North,449,4.727352018954042,0.7051449345745594,0.19770799740914136,11,16170.61659597262,58,1
747,173,South,45,4.55890841193623,0.9749809904927234,0.008285617763877552,3,14437.338238373042,28,0
748,195,East,93,3.818856349631566,0.9118475506357162,0.193560547529697,1,4617.2539396436605,37,1
749,115,South,461,2.3235566550992957,0.7926867970204458,0.10997283567287963,1,7967.716263282182,41,1
750,171,West,383,5.390660774731658,0.7397933732802859,0.1926318054130133,4,3010.2954722737704,1,1
751,175,East,272,2.1704300426002483,0.8534907153685232,0.02295071988276709,9,12935.925344767835,41,0
752,123,East,319,8.519322127440947,0.7016038482563093,0.09808170383710264,9,3306.0665664237736,10,1
753,127,South,394,4.333572876477758,0.9815241231574432,0.03390081837321173,8,19732.749203873438,55,0
754,107,East,181,4.373232110036167,0.8244445358166841,0.010194975404488483,12,15832.959419069384,4,1
755,191,South,385,5.266057856348403,0.8207004865711998,0.12350582301246232,6,8414.532442095906,35,1
756,135,East,182,4.997149418491764,0.8171780822745346,0.041556684192338295,4,11992.714713307734,10,1
757,189,North,371,9.953721757533893,0.7207984991163294,0.1175394036575092,9,18315.494508111766,47,1
758,107,South,56,5.908430090964723,0.8914966719375479,0.022472896389797128,9,11527.886327520697,11,0
759,157,East,388,1.793815334108836,0.9199010858885059,0.06639729428654055,5,4315.471241561148,14,0
760,159,West,150,6.46189607419237,0.9028376192764871,0.15632651161064945,18,8195.363756042027,38,1
761,149,East,384,2.3642586358289197,0.7415306479988183,0.08741030436843754,7,17019.752435565162,12,1
762,127,West,415,1.2784388025820776,0.8736520504106777,0.1255490829794673,0,13240.04730380274,45,1
763,191,West,127,9.736679383095233,0.8708453452516761,0.1294915881491092,16,13363.763302342206,17,1
764,140,North,286,7.961850023811075,0.9605232363824145,0.16875100879745875,6,17469.608228081295,16,1
765,199,South,223,9.820980931723902,0.8137382975126941,0.06498455888132826,13,17985.48809178759,35,1
766,163,East,229,5.3009060322001815,0.8114457830978302,0.13745911251650353,16,18476.05886380929,2,1
767,126,North,402,5.790317780340785,0.8855581176154557,0.19232316140923314,8,2802.1346718099658,11,1
768,162,East,35,2.515032603272172,0.8899217960498539,0.1460486668715736,16,11338.394037298916,41,1
769,116,West,18,3.22216684000827,0.8407855681977371,0.09797409534354891,4,15069.680903148053,3,1
770,172,South,280,8.546942934125454,0.8329178086991262,0.12614348889838586,19,15381.610057413262,29,1
771,132,East,19,4.205670824058347,0.8482443011913647,0.14793657955262163,7,12527.607837430074,18,1
772,183,East,481,8.44133476416777,0.9583135898509936,0.12245515313877449,5,4168.959368489809,20,1
773,176,West,387,7.381123518583286,0.838350070376173,0.0033351626979678307,10,16150.990524891622,47,1
774,191,East,130,2.5945383274467897,0.9819795375909468,0.038954699537445174,18,14682.115336783969,14,1
775,128,East,134,5.5670172950776795,0.8512011290788978,0.1620936434430932,3,2636.5796594316894,34,1
776,112,West,179,7.096485893668452,0.9847602079542674,0.05453012946249694,17,9812.38666881315,49,1
777,145,North,81,3.115334933234426,0.9498495705607227,0.1463124239122268,0,4305.570590914268,54,1
778,134,West,161,8.476196594680692,0.8087293967847486,0.07442404304833974,12,7412.0638685464655,31,1
779,105,North,217,5.903448917906681,0.9590924263889848,0.10437686563158864,13,1343.5407519080231,58,1
780,181,South,58,2.4871784539834287,0.7330189852603345,0.013594659963880741,0,8606.267499804406,40,1
781,168,North,163,6.2468598354814215,0.9775141526029043,0.036245112209941914,10,11447.661501968,42,0
782,146,North,356,9.997424237403226,0.8894930545248675,0.1914393927038469,16,12772.06926371465,58,1
783,124,South,302,2.354693424970722,0.7163172245566933,0.1780276106893828,3,13606.31655744549,18,1
784,165,North,77,8.350812371075753,0.8932770170952434,0.13045502217981006,11,16889.53494894674,30,1
785,109,West,59,2.865781028688022,0.9922742962434268,0.09192891947714749,9,5093.79523823887,25,0
786,155,North,161,8.041494965140785,0.7209401963843887,0.13515225857904475,5,3289.154626330891,19,1
787,129,South,28,7.611201308092719,0.8664063129340258,0.12372205781878781,0,17179.206266060588,8,1
788,104,West,109,3.704404470403891,0.9243383049278118,0.11371045112092243,6,3975.6434829603477,28,1
789,132,South,69,3.9324080580800485,0.9430775760098594,0.011835414372708365,15,19520.44154538771,8,1
790,164,South,176,8.132692527666272,0.8241482395962387,0.12656052213230137,13,17008.226358574102,31,1
791,117,East,211,5.153009606985814,0.7612499677504728,0.1537840089142337,19,10516.655511902383,3,1
792,195,East,354,7.577362258406279,0.7127026836317151,0.1988163309291151,19,19647.007073518478,3,1
793,148,South,155,2.331857326292513,0.8739178471291674,0.0022157105188619353,5,2850.15785305208,44,0
794,110,South,412,8.673020037113982,0.8358733210802832,0.14603469066213534,4,6758.249462326931,22,1
795,184,South,173,7.397962450140872,0.9846233185449134,0.1143578631871961,17,13126.263885771617,17,1
796,125,East,467,9.162485279513506,0.7181814723144729,0.08681043521619135,14,7650.130500990396,36,1
797,162,East,490,2.191351411314752,0.9056186030338017,0.025514034914274175,5,18639.078487635044,17,0
798,188,North,448,6.337130503245379,0.7074898666360171,0.08181702972697524,18,2246.8956753785337,14,1
799,185,North,251,6.392085265362926,0.7514302530131628,0.07087543659722706,0,11438.824809158326,51,1
800,158,South,78,4.181146664921042,0.8360736999768502,0.06056597779574844,0,12226.459080507175,9,1
801,126,West,184,5.12619782112332,0.8364617328408605,0.14617592466444154,12,13401.834351767258,30,1
802,148,West,58,1.3418340696086812,0.9057101628800932,0.14014510425685275,2,5857.658243304474,21,1
803,176,East,492,7.712740347643108,0.9730639104603269,0.11780401819618232,9,7926.762122877425,12,1
804,132,East,117,5.943902314628566,0.8917096476744762,0.18773296265867445,2,17029.930063634576,37,1
805,197,East,235,1.519669466822564,0.9860605293554526,0.0699708768361709,8,4703.912610433037,32,0
806,198,South,170,7.12680303664437,0.9644846919633994,0.04876038754203591,7,16710.48909629388,11,0
807,100,West,128,5.201038695080691,0.875349938659237,0.13118066261967992,2,11690.453035152106,20,1
808,120,North,158,1.310151334825,0.9501375852756482,0.039762812187480595,12,15481.56271268756,35,1
809,154,South,474,9.72646954163286,0.8927732830970903,0.06300210143668493,5,14558.539959005959,53,0
810,105,North,159,9.542009287804964,0.7235673492771181,0.04492048801497697,12,4942.718412312701,47,1
811,191,North,441,5.616121745324778,0.9221694169778529,0.013830713543700246,19,11807.441992243585,46,1
812,180,South,302,1.843051786353192,0.7284725323802038,0.16549974832713468,19,17486.739903296755,11,1
813,168,North,152,7.7915909943873265,0.8782248341709137,0.050908108584332236,11,9210.208499236658,52,1
814,194,West,428,5.4273799009515615,0.9107920617574686,0.09460550066860414,12,19365.22463424302,8,1
815,104,North,485,3.722027304604419,0.7199582824632565,0.00866305465086239,1,9592.086901932644,4,1
816,102,West,464,5.422763597757011,0.7692383961779595,0.13986789325052862,15,3712.927096689809,27,1
817,152,West,169,5.70199730864918,0.9747016696784949,0.06611220046125817,5,8399.258921475792,44,0
818,122,West,20,6.064405291201052,0.8848943476698689,0.148947345565842,18,19082.345721420206,40,1
819,152,East,147,4.971013422897939,0.7738858056431595,0.08248061209357323,12,7074.69613745723,38,1
820,136,North,466,6.45179772825151,0.907203931344402,0.039151121281124926,16,17493.865037474196,47,1
821,173,South,87,9.268612395457396,0.8790329259885069,0.10263501645640719,8,17743.762951955905,30,1
822,173,South,86,4.26041278388732,0.8504727099753845,0.02610091192748796,16,7653.543962307261,44,1
823,182,North,450,7.531448168979542,0.9928560924964251,0.08810783197459895,1,2581.89550296201,48,0
824,116,East,263,9.050073011418089,0.9050361332222526,0.06346109548409731,18,14766.600274017546,48,1
825,184,East,418,5.103813481839432,0.8126323329003737,0.18239191683992664,18,6918.733681265735,27,1
826,177,West,267,4.991102527437137,0.9400220296230604,0.01218574434414399,6,15875.548670893875,21,0
827,172,North,329,6.419052868193016,0.9653749878763563,0.1388034828211484,9,9410.442116948228,52,1
828,100,North,300,6.322660834802393,0.7375661678550494,0.03655023319748718,9,10220.06810450981,20,1
829,150,South,272,8.259304080936493,0.7601658933535799,0.06380901486644797,19,15780.2787282222,4,1
830,144,North,94,5.288350454004634,0.7648681027383338,0.0831028126124132,8,8264.903290170929,11,1
831,176,East,155,9.96510654675497,0.9073635428159621,0.18160301787499486,16,9419.419561135375,13,1
832,103,North,332,1.5352441198055269,0.880911866515985,0.04851565321476503,14,8147.618906622821,9,1
833,161,South,51,1.0285106372263155,0.8856974694095765,0.018261760508934046,1,7979.469790268319,4,0
834,164,West,383,6.761784804036615,0.9822319899068503,0.06373792079810472,3,10992.98496112773,12,0
835,131,South,134,3.68591421125689,0.9327734598421917,0.02093519410710667,18,16367.189445521864,9,1
836,133,South,176,3.163441498295354,0.7383810773535349,0.025719297192110503,16,7873.5979265287515,13,1
837,191,West,434,3.807091720038524,0.8042521247275543,0.11477011959500534,4,10960.839690216997,48,1
838,194,South,250,3.304428085944589,0.8306180938527207,0.012180386619898665,6,13743.819183409416,26,1
839,171,South,468,1.2771104469440306,0.8187884766242814,0.006186176278713207,17,6119.349479769446,38,1
840,138,North,496,9.743797381515298,0.9007925827485638,0.14288282029409957,6,6272.933293145458,42,1
841,125,North,289,2.9867093960750357,0.9675679309769687,0.07232941896820891,16,18734.84941344564,13,1
842,133,West,197,7.606267863303756,0.7918154390568364,0.025075069846774656,6,14747.156893290683,39,1
843,153,North,311,7.863367552247578,0.8655631409263557,0.05072255417194165,3,11966.54684824287,28,0
844,102,North,28,9.363316582065064,0.9368228265740757,0.1284173014704798,7,13306.681033991628,58,1
845,149,South,77,1.2749451138404198,0.8248654176536048,0.05510731342817024,12,1556.6894189649488,19,1
846,111,East,227,8.84843504602307,0.7504354385197887,0.09890422502408158,3,12743.95634567224,24,1
847,164,North,111,5.745035627558202,0.8424852895791244,0.024339061345334458,5,10680.668591259837,19,1
848,153,East,51,6.692896989692451,0.7165667562229086,0.1176187275210894,4,11369.243915809278,49,1
849,104,North,297,6.800232494089303,0.9827150362006831,0.06321553676865281,11,7829.052709785525,13,1
850,193,North,176,8.378180244862548,0.7224463615584918,0.12539368690574332,3,2548.0040565458958,13,1
851,193,West,118,4.000665899431994,0.8315370145751735,0.1616789764608046,8,4673.445438628992,58,1
852,156,West,45,7.59746070873994,0.8589643783265578,0.12232928387799849,3,19064.149551040762,28,1
853,116,West,241,5.757202987499774,0.9955911496861856,0.05914951251900413,18,8765.291683147745,53,1
854,146,East,238,8.140546128748129,0.7498065470928582,0.05114874030966008,13,9866.979960786419,2,1
855,122,South,362,9.9149142949312,0.7343294555837075,0.06548419174668961,4,2001.486007215341,10,1
856,178,North,173,2.805859156633851,0.702611844118763,0.032924102647300967,17,1713.7583613356312,22,1
857,184,North,396,9.951837774039982,0.7466714310607907,0.03623437017000402,9,14626.447493888396,13,1
858,113,North,82,1.808309388544966,0.7621818937203002,0.15813822038003358,18,11223.798618301114,58,1
859,165,East,145,1.0208579311433248,0.8891742824749277,0.076946515301489,11,10665.413700109068,9,1
860,174,West,362,1.3974574256004813,0.7659120371174201,0.08719903611411717,17,5619.366078030705,33,1
861,150,South,388,4.076041642630855,0.7061562444187975,0.11880989311336224,16,15150.263900968523,14,1
862,137,East,79,6.696156976105907,0.9479855036507466,0.11793069903030953,10,4196.495003061345,48,1
863,163,West,434,1.6212658679906466,0.80967871030119,0.013475374304385147,2,4608.760129559381,20,1
